Image	x	y	width	height	score
5D0S5HRN.jpg	4520.06	1170.76	50.3335	162.476	-0.294516
5D0S5HRN.jpg	3120.7	1045.56	79.6912	228.342	-0.302227
5D0S5HRN.jpg	2796.78	1055.49	83.2253	230.186	-0.40584
5D0S5HRN.jpg	4041.7	1196.99	39.293	114.454	-0.45186
5D0S5HRN.jpg	4490.34	1233.1	39.9565	116.888	-0.502677
5D0S5HRN.jpg	1300.29	1121.87	46.0374	138.029	-0.505812
5D0S5HRO.jpg	1769.41	1026.1	67.7937	179.291	-0.470222
5D0S5HRQ.jpg	16.9805	1019.66	69.976	207.269	-0.22042
5D0S5HRQ.jpg	1108.23	1088.54	56.3701	162.676	-0.2927
5D0S5HRQ.jpg	4657.96	921.888	120.062	372.709	-0.393088
5D0S5HRQ.jpg	784.989	1126.98	40.3865	123.362	-0.527535
5D0S5HRQ.jpg	220.391	554.576	263.768	832.329	-0.584183
5D0S5HRR.jpg	1916.43	1101.99	79.3497	237.341	-0.35425
5D0S5HRU.jpg	1423.65	1111.77	48.1582	134.416	-0.265179
5D0S5HRU.jpg	2754.02	1082.57	54.8403	150.247	-0.364482
5D0S5HRU.jpg	511.901	756.503	207	665.621	-0.406523
5D0S5HRX.jpg	2049.69	1089.17	61.0422	183.429	-0.353258
5D0S5HRY.jpg	1386.09	1251.16	82.6268	239.077	0.937995
5D0S5HRY.jpg	3018.78	1036.14	91.7637	264.802	-0.35257
5D0S5HRY.jpg	969.931	926.763	145.025	426.455	-0.372451
5D0S5HRY.jpg	124.481	1078.82	53.9168	162.604	-0.501513
5D0S5HRY.jpg	3374.67	1004.9	75.9695	254.175	-0.565343
5D0S5HRY.jpg	4307.29	1156.91	37.3237	129.528	-0.574834
5D0S5HS0.jpg	2492.03	1270.68	71.0581	194.247	0.350169
5D0S5HS0.jpg	3655.37	1198.83	96.2834	263.33	-0.33069
5D0S5HS0.jpg	2379.06	1095.41	48.1643	141.235	-0.445875
5D0S5HS0.jpg	2946.09	1379.8	38.9355	119.781	-0.489057
5D0S5HS0.jpg	3005.02	1073.42	70.3569	202.924	-0.53484
5D0S5HS0.jpg	4419.69	1177.8	37.3291	121.207	-0.621877
5D0S5HS2.jpg	1269.99	1104.5	49.0833	145.823	0.663441
5D0S5HS2.jpg	2074.72	1269.98	91.8384	282.81	-0.170333
5D0S5HS2.jpg	4160.81	1142.79	81.1401	229.304	-0.172355
5D0S5HS2.jpg	2273.19	1053.6	74.0669	234.812	-0.427282
5D0S5HS2.jpg	1982.12	1320.22	80.4423	252.112	-0.458983
5D0S5HS6.jpg	1836.37	1219.06	86.3552	241.196	-0.38876
5D0S5HS6.jpg	590.419	1032.12	86.4529	270.94	-0.638811
5D0S5HS9.jpg	608.217	1154.6	38.1066	122.39	0.162544
5D0S5HS9.jpg	1305.96	843.591	135.606	421.461	-0.389728
5D0S5HS9.jpg	2838.73	1540.95	55.3018	166.686	-0.398344
5D0S5HS9.jpg	1733.47	1141.56	51.012	155.172	-0.429505
5D0S5HS9.jpg	1175.53	1298.66	38.875	116.602	-0.452049
5D0S5HSA.jpg	4220.13	1181.68	111.45	317.749	-0.349979
5D0S5HSA.jpg	242.227	1172.03	89.7854	272.664	-0.35438
5D0S5HSA.jpg	251.225	1051.36	141.106	427.917	-0.53227
5D0S5HSD.jpg	1415.9	544.505	217.823	696.63	-0.601958
5D0S5HSF.jpg	1212.99	1394.74	54.6255	159.88	-0.108379
5D0S5HSF.jpg	1407.88	1216.51	39.4701	116.43	-0.217046
5D0S5HSI.jpg	2987.61	1518.07	45.853	136.313	-0.136542
5D0S5HSI.jpg	1057.64	1122.57	39.0786	118.999	-0.435022
5D0S5HSI.jpg	1419.61	888.545	140.429	413.405	-0.581886
5D0S5HSJ.jpg	1839.87	1078.02	120.87	387.447	-0.218306
5D0S5HSJ.jpg	1847.08	683.42	278.402	823.289	-0.559929
5D0S5HSK.jpg	1262.61	1121.63	60.8799	172.68	-0.178961
5D0S5HSK.jpg	1187.4	971.527	114.704	344.878	-0.180971
5D0S5HSK.jpg	1003.52	1312.29	52.6495	151.514	-0.365948
5D0S5HSP.jpg	3522.03	1155.54	39.7769	116.764	-0.197576
5D0S5HSP.jpg	557.188	540.805	277.781	844.663	-0.499773
5D0S5HSP.jpg	968.219	1129.93	37.0902	105.376	-0.571386
5D0S5HSQ.jpg	912.7	1274.44	39.2756	112.488	-0.457161
5D0S5HSQ.jpg	4415.16	1142.25	39.1118	121.152	-0.513382
5D0S5HSR.jpg	2137.29	799.392	38.1443	124.873	-0.321047
5D0S5HSR.jpg	1229.94	1111.8	47.0197	129.94	-0.403624
5D0S5HSR.jpg	1889.78	1171.41	41.3671	112.837	-0.488404
5D0S5HSR.jpg	1885.13	1148.14	80.4229	251.354	-0.569804
5D0S5HSU.jpg	4102.16	1059.67	103.418	324.22	-0.490038
5D0S5HSV.jpg	1527.85	1119.82	90.4766	272.63	-0.627217
5D0S5HSW.jpg	2321.84	933.704	106.694	316.394	-0.463163
5D0S5HSW.jpg	4691	1269.39	66.8174	183.367	-0.493108
5D0S5HSW.jpg	3983.66	1432.88	40.2522	123.485	-0.545577
5D0S5HSW.jpg	2625.7	1177.21	80.9854	254.208	-0.660264
5D0S5LOH.jpg	2116.72	1051.45	98.4919	325.889	-0.488081
5D0S5LOI.jpg	4681.98	1587.51	59.2847	186.21	-0.442248
5D0S5LON.jpg	2280.47	1192.39	48.3511	143.222	0.6148
5D0S5LOR.jpg	2046.3	1272.88	42.7982	126.16	-0.26788
5D0S5LOR.jpg	2009.86	1270.84	37.3693	123.309	-0.58523
5D0S5LOR.jpg	2129.39	1280.54	36.5452	120.788	-0.683646
5D0S5LOT.jpg	1860.04	964.333	52.2574	152.726	-0.523726
5D0S5LOV.jpg	2339.78	1397.08	59.6399	177.153	0.0839813
5D0S5LOV.jpg	2463.92	1387.87	60.145	176.816	-0.192245
5D0S5LOV.jpg	2234.57	1397.55	45.9241	136.1	-0.44528
5D0S5LOV.jpg	2562.26	1382.07	59.0017	187.698	-0.496321
5D0S5LOW.jpg	2616.2	1194.7	38.0369	120.015	0.778476
5D0S5LP7.jpg	2561.63	1224.35	46.2749	135.113	-0.328343
5D0S5LPA.jpg	3633.9	1154.18	40.594	109.543	-0.36823
5D0S5LPA.jpg	4487.27	1019.26	64.8604	207.406	-0.574565
5D0S5LPM.jpg	1801.38	1219.42	84.9257	270.141	0.324026
5D0S5LPM.jpg	2174.19	983.919	174.58	488.354	-0.511121
5D0S5LPP.jpg	1272.21	1193.49	41.8606	116.9	1.10309
5D0S5LPP.jpg	3428.7	1148.09	44.376	141.056	-0.230143
5D0S5LPP.jpg	608.541	1355.03	41.9254	115.452	-0.336627
5D0S5LPP.jpg	3400.7	997.75	101.667	298.391	-0.558486
5D0S5LPU.jpg	2187.76	1215.17	160.621	478.856	1.72997
5D0S5LPU.jpg	3440.05	1072.26	68.4868	200.076	-0.555123
5D0S5LPZ.jpg	1412.71	1203.07	55.4669	154.195	0.233096
5D0S5LPZ.jpg	433.252	1016.08	77.7246	230.169	-0.530307
5D0S5LPZ.jpg	945.661	1125.95	36.5683	121.922	-0.655848
5D0S5LQ0.jpg	3321.15	1205.6	41.2212	141.416	1.55469
5D0S5LQ0.jpg	615.752	1323.5	51.0042	158.46	-0.256987
5D0S5LQ0.jpg	3298.91	1122.65	75.4565	243.135	-0.404134
5D0S5LQ0.jpg	4103.34	977.243	118.4	364.066	-0.443266
5D0S5LQ0.jpg	1211.43	1121.46	46.8312	145.238	-0.475526
5D0S5LR7.jpg	2403.68	934.383	163.697	473.235	-0.544302
5D0S5LRK.jpg	2958.11	1212.91	85.6643	290.263	1.23582
5D0S5LRK.jpg	321.196	886.83	155.087	500.321	-0.184219
5D0S5LRK.jpg	2399.62	1047.51	86.4822	238.664	-0.471414
5D0S5MAY.jpg	4288.78	983.915	51.3843	156.076	-0.353343
5D0S5MCA.jpg	1545.87	873.698	44.4846	136.381	-0.476375
5D0S5MCH.jpg	2658.63	1027.05	153.461	497.539	-0.283157
